CAS,Name,Formula,Mw,Elements,InChi,SMILES,alkane,methyl,alkene,alkyne,alcohols,amines,nitriles,aromatics,alkyl halides,esters,ketones,aldehydes,carboxylic acids,ether,acyl halides,amides,nitro
536-60-7,"Benzenemethanol, 4-(1-methylethyl)-",C10H14O,150.10446507091768,"['C', 'H', 'O']","InChI=1/C10H14O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-6,8,11H,7H2,1-2H3",CC(C)c1ccc(CO)cc1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5366-49-4,"2-Propanone, 1-[(4-methylphenyl)sulfonyl]-",C10H12O3S,212.0507154199971,"['C', 'H', 'O', 'S']","InChI=1/C10H12O3S/c1-8-3-5-10(6-4-8)14(12,13)7-9(2)11/h3-6H,7H2,1-2H3",CC(=O)C[S](=O)(=O)c1ccc(C)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5367-26-0,"Benzene, 1-chloro-3-methyl-2-nitro-",C7H6ClNO2,171.0087061193794,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C15H22N2O4/c18-17(19)14-4-6-15(7-5-14)21-11-3-1-2-8-16-9-12-20-13-10-16/h4-7H,1-3,8-13H2",[O-][N+](=O)c1ccc(OCCCCCN2CCOCC2)cc1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
5367-28-2,5-Chloro-2-nitrotoluene,C7H6ClNO2,171.0087061193794,"['C', 'H', 'Cl', 'N', 'O']","InChI=1/C7H6ClNO2/c1-5-4-6(8)2-3-7(5)9(10)11/h2-4H,1H3",Cc1cc(Cl)ccc1[N+]([O-])=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5367-32-8,"Benzene, 4-methoxy-2-methyl-1-nitro-",C8H9NO3,167.0582431532981,"['C', 'H', 'N', 'O']","InChI=1/C8H9NO3/c1-6-5-7(12-2)3-4-8(6)9(10)11/h3-5H,1-2H3",COc1ccc(c(C)c1)[N+]([O-])=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
536-74-3,Phenylacetylene,C8H6,102.046950193434,"['C', 'H']","InChI=1/C8H6/c1-2-8-6-4-3-5-7-8/h1,3-7H",C#Cc1ccccc1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536-75-4,4-(C2H5)-pyridine,C7H9N,107.073499294583,"['C', 'H', 'N']","InChI=1/C7H9N/c1-2-7-3-5-8-6-4-7/h3-6H,2H2,1H3",CCc1ccncc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536-78-7,3-(C2H5)-pyridine,C7H9N,107.073499294583,"['C', 'H', 'N']","InChI=1/C7H9N/c1-2-7-4-3-5-8-6-7/h3-6H,2H2,1H3",CCc1cccnc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5368-28-5,3-Phenyl-2-piperazinene,C10H12N2O,176.09496301530368,"['C', 'H', 'N', 'O']","InChI=1/C10H12N2O/c13-10-9(11-6-7-12-10)8-4-2-1-3-5-8/h1-5,9,11H,6-7H2,(H,12,13)/f/h12H",O=C1NCCNC1c2ccccc2,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
53685-77-1,4-Heptadecanone,C17H34O,254.2609657156977,"['C', 'H', 'O']","InChI=1/C17H34O/c1-3-5-6-7-8-9-10-11-12-13-14-16-17(18)15-4-2/h3-16H2,1-2H3",CCCCCCCCCCCCCC(=O)CCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
536-90-3,"Benzenamine, 3-methoxy-",C7H9NO,123.0684139141547,"['C', 'H', 'N', 'O']","InChI=1/C7H9NO/c1-9-7-4-2-3-6(8)5-7/h2-5H,8H2,1H3",COc1cccc(N)c1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5369-19-7,"Aniline, m-tert-butyl-,",C10H15N,149.120449488017,"['C', 'H', 'N']","InChI=1/C10H15N/c1-10(2,3)8-5-4-6-9(11)7-8/h4-7H,11H2,1-3H3",CC(C)(C)c1cccc(N)c1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5369-25-5,"Di-3,5-xylylamine",C16H19N,225.151749616973,"['C', 'H', 'N']","InChI=1/C16H19N/c1-11-5-12(2)8-15(7-11)17-16-9-13(3)6-14(4)10-16/h5-10,17H,1-4H3",Cc1cc(C)cc(Nc2cc(C)cc(C)c2)c1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5370-25-2,2-Acetyl-5-bromothiophene,C6H5BrOS,203.92444856918067,"['C', 'H', 'Br', 'O', 'S']","InChI=1/C6H5BrOS/c1-4(8)5-2-3-6(7)9-5/h2-3H,1H3",CC(=O)c1sc(Br)cc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
53-70-3,"Dibenz[a,h]anthracene",C22H14,278.109550451346,"['C', 'H']",InChI=1/C22H14/c1-3-7-19-15(5-1)9-11-17-14-22-18(13-21(17)19)12-10-16-6-2-4-8-20(16)22/h1-14H,c1ccc2c(c1)ccc3cc4c(ccc5ccccc45)cc23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537-09-7,"Evernic acid, pruiss",C17H16O7,332.0896028528259,"['C', 'H', 'O']","InChI=1/C17H16O7/c1-8-5-11(7-12(18)14(8)16(20)21)24-17(22)15-9(2)4-10(23-3)6-13(15)19/h4-7,18-19H,1-3H3,(H,20,21)/f/h20H",COc1cc(C)c(c(O)c1)C(=O)Oc2cc(C)c(C(O)=O)c(O)c2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
53723-18-5,5-Octyn-3-ol,C8H14O,126.1044650709177,"['C', 'H', 'O']","InChI=1/C8H14O/c1-3-5-6-7-8(9)4-2/h8-9H,3-4,7H2,1-2H3",CCC#CCC(O)CC,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53723-87-8,"2,2,2-Trichloro-n,n'-bis(3,4-dichlorophenyl) ethylidene diamine",C14H9Cl7N2,449.858542075605,"['C', 'H', 'Cl', 'N']","InChI=1/C14H9Cl7N2/c15-9-3-1-7(5-11(9)17)22-13(14(19,20)21)23-8-2-4-10(16)12(18)6-8/h1-6,13,22-23H",Clc1ccc(NC(Nc2ccc(Cl)c(Cl)c2)C(Cl)(Cl)Cl)cc1Cl,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5372-81-6,"Aminoterephthalic acid, dimethyl ester",C10H11NO4,209.0688078373478,"['C', 'H', 'N', 'O']","InChI=1/C10H11NO4/c1-14-9(12)6-3-4-7(8(11)5-6)10(13)15-2/h3-5H,11H2,1-2H3",COC(=O)c1ccc(c(N)c1)C(=O)OC,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
537-46-2,Methamphetamine,C10H15N,149.120449488017,"['C', 'H', 'N']","InChI=1/C10H15N/c1-9(11-2)8-10-6-4-3-5-7-10/h3-7,9,11H,8H2,1-2H3/t9-/m0/s1",CN[C@@H](C)Cc1ccccc1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537-64-4,Di-(4-methylphenyl)mercury,C14H14Hg,378.075383083346,"['C', 'H', 'Hg']","InChI=1/2C7H7.Hg/c2*1-7-5-3-2-4-6-7;/h2*3-6H,1H3;/rC14H14Hg/c1-11-3-7-13(8-4-11)15-14-9-5-12(2)6-10-14/h3-10H,1-2H3",Cc1ccc([Hg]c2ccc(C)cc2)cc1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53764-62-8,p-Decyloxybenzylidene p-toluidine,C24H33NO,351.2562146878907,"['C', 'H', 'N', 'O']","InChI=1/C24H33NO/c1-3-4-5-6-7-8-9-10-19-26-24-17-13-22(14-18-24)20-25-23-15-11-21(2)12-16-23/h11-18,20H,3-10,19H2,1-2H3",CCCCCCCCCCOc1ccc(cc1)C=Nc2ccc(C)cc2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
537-67-7,"Benzenamine, n-phenyl-, hydrochloride",C12H11N.ClH,205.06582707367,"['C', 'H', 'N', 'Cl', 'H']","InChI=1/C12H11N.ClH/c1-3-7-11(8-4-1)13-12-9-5-2-6-10-12;/h1-10,13H;1H/fC12H11N.Cl.H/h;1h;/q;-1;+1",[H+].[Cl-].N(c1ccccc1)c2ccccc2,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537-73-5,"Cinnamic acid, 3-hydroxy-4-methoxy-",C10H10O4,194.0579088006768,"['C', 'H', 'O']","InChI=1/C10H10O4/c1-14-9-4-2-7(6-8(9)11)3-5-10(12)13/h2-6,11H,1H3,(H,12,13)/b5-3+/f/h12H",COc1ccc(\C=C\C(O)=O)cc1O,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
5378-31-4,"Oxadiazole, 1,3,4-, 2-(m-butoxyphenyl)-,",C12H14N2O2,218.1055276993534,"['C', 'H', 'N', 'O']","InChI=1/C12H14N2O2/c1-2-3-7-15-11-6-4-5-10(8-11)12-14-13-9-16-12/h4-6,8-9H,2-3,7H2,1H3",CCCCOc1cccc(c1)c2ocnn2,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5378-32-5,"Oxadiazole, 1,3,4-, 2-(m-fluorophenyl)-,",C8H5FN2O,164.03859095236987,"['C', 'H', 'F', 'N', 'O']",InChI=1/C8H5FN2O/c9-7-3-1-2-6(4-7)8-11-10-5-12-8/h1-5H,Fc1cccc(c1)c2ocnn2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5378-49-4,5-Aminotetrazole,CH3N5,85.03884511887699,"['C', 'H', 'N']","InChI=1/CH3N5/c2-1-3-5-6-4-1/h(H3,2,3,4,5,6)/f/h5H,2H2",Nc1n[nH]nn1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538-08-9,Diallylcyanamide,C7H10N2,122.084398331254,"['C', 'H', 'N']","InChI=1/C7H10N2/c1-3-5-9(7-8)6-4-2/h3-4H,1-2,5-6H2",C=CCN(CC=C)C#N,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5382-16-1,4-Hydroxypiperidine,C5H11NO,101.0840639786327,"['C', 'H', 'N', 'O']","InChI=1/C5H11NO/c7-5-1-3-6-4-2-5/h5-7H,1-4H2/p+1/fC5H12NO/h6H/q+1",OC1CC[NH2+]CC1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538-23-8,Glycerol tricaprylate,C27H50O6,470.3607393293802,"['C', 'H', 'O']","InChI=1/C27H50O6/c1-4-7-10-13-16-19-25(28)31-22-24(33-27(30)21-18-15-12-9-6-3)23-32-26(29)20-17-14-11-8-5-2/h24H,4-23H2,1-3H3",CCCCCCCC(=O)OCC(COC(=O)CCCCCCC)OC(=O)CCCCCCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
538-24-9,"Dodecanoic acid, 1,2,3-propanetriyl ester",C39H74O6,638.5485401031162,"['C', 'H', 'O']","InChI=1/C39H74O6/c1-4-7-10-13-16-19-22-25-28-31-37(40)43-34-36(45-39(42)33-30-27-24-21-18-15-12-9-6-3)35-44-38(41)32-29-26-23-20-17-14-11-8-5-2/h36H,4-35H2,1-3H3",CCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCC)OC(=O)CCCCCCCCCCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5382-77-4,"Diethyl tetrahydropyran-4,4-dicarboxylate",C11H18O5,230.1154236781605,"['C', 'H', 'O']","InChI=1/C11H18O5/c1-3-15-9(12)11(10(13)16-4-2)5-7-14-8-6-11/h3-8H2,1-2H3",CCOC(=O)C1(CCOCC1)C(=O)OCC,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53830-54-9,"Propionic acid, 3-(4-chloro-3,5-xylyloxy)-, ethyl ester",C13H17ClO3,256.08662208914814,"['C', 'H', 'Cl', 'O']","InChI=1/C13H17ClO3/c1-4-16-12(15)5-6-17-11-7-9(2)13(14)10(3)8-11/h7-8H,4-6H2,1-3H3",CCOC(=O)CCOc1cc(C)c(Cl)c(C)c1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
538-39-6,"Benzene, 1,1'-(1,2-ethanediyl)bis[4-methyl-",C16H18,210.140850580302,"['C', 'H']","InChI=1/C16H18/c1-13-3-7-15(8-4-13)11-12-16-9-5-14(2)6-10-16/h3-10H,11-12H2,1-2H3",Cc1ccc(CCc2ccc(C)cc2)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5384-03-2,"Propiophenone, 5-bromo-3,4-dimethyl-2-hydroxy-,",C11H13BrO2,256.0098922722504,"['C', 'H', 'Br', 'O']","InChI=1/C11H13BrO2/c1-4-10(13)8-5-9(12)6(2)7(3)11(8)14/h5,14H,4H2,1-3H3",CCC(=O)c1cc(Br)c(C)c(C)c1O,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538-49-8,"2-(2-Phenylvinyl)pyridine, trans",C13H11N,181.089149359061,"['C', 'H', 'N']",InChI=1/C13H11N/c1-2-6-12(7-3-1)9-10-13-8-4-5-11-14-13/h1-11H/b10-9+,c1ccc(cc1)\C=C\c2ccccn2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538-51-2,"Benzenamine, N-(phenylmethylene)-",C13H11N,181.089149359061,"['C', 'H', 'N']",InChI=1/C13H11N/c1-3-7-12(8-4-1)11-14-13-9-5-2-6-10-13/h1-11H,c1ccc(cc1)C=Nc2ccccc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538-58-9,Distyryl ketone,C17H14O,234.10446507091768,"['C', 'H', 'O']","InChI=1/C17H14O/c18-17(13-11-15-7-3-1-4-8-15)14-12-16-9-5-2-6-10-16/h1-14H/b13-11+,14-12+",O=C(/C=C/c1ccccc1)\C=C\c2ccccc2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
5386-11-8,5-Nitroacenaphthenone-1,C12H7NO3,213.0425930888201,"['C', 'H', 'N', 'O']","InChI=1/C12H7NO3/c14-11-6-7-4-5-10(13(15)16)8-2-1-3-9(11)12(7)8/h1-5H,6H2",[O-][N+](=O)c1ccc2CC(=O)c3cccc1c23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
53863-86-8,"Phenalen-1-one, 2,3-dihydro-2,5,8-trimethyl-,",C16H16O,224.12011513539568,"['C', 'H', 'O']","InChI=1/C16H16O/c1-9-4-12-6-10(2)7-14-15(12)13(5-9)8-11(3)16(14)17/h4-7,11H,8H2,1-3H3",CC1Cc2cc(C)cc3cc(C)cc(C1=O)c23,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538-68-1,"Benzene, pentyl-",C11H16,148.125200515824,"['C', 'H']","InChI=1/C11H16/c1-2-3-5-8-11-9-6-4-7-10-11/h4,6-7,9-10H,2-3,5,8H2,1H3",CCCCCc1ccccc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53871-26-4,"Pyrrole, 1-(&#945;,&#945;,&#945;-trifluoro-m-tolyl)-,",C11H8F3N,211.0608837505616,"['C', 'H', 'F', 'N']","InChI=1/C11H8F3N/c12-11(13,14)9-4-3-5-10(8-9)15-6-1-2-7-15/h1-8H",FC(F)(F)c1cccc(c1)n2cccc2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53874-66-1,"Benzene, 1-(chloromethyl)-3-phenoxy-",C13H11ClO,218.0498426565707,"['C', 'H', 'Cl', 'O']","InChI=1/C13H11ClO/c14-10-11-5-4-8-13(9-11)15-12-6-2-1-3-7-12/h1-9H,10H2",ClCc1cccc(Oc2ccccc2)c1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
538-74-9,"Benzene, 1,1'-[thiobis(methylene)]bis-",C14H14S,214.08162162576,"['C', 'H', 'S']","InChI=1/C14H14S/c1-3-7-13(8-4-1)11-15-12-14-9-5-2-6-10-14/h1-10H,11-12H2",C(SCc1ccccc1)c2ccccc2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538-75-0,"Methanediimine, n,n'-dicyclohexyl-",C13H22N2,206.178298718122,"['C', 'H', 'N']","InChI=1/C13H22N2/c1-3-7-12(8-4-1)14-11-15-13-9-5-2-6-10-13/h12-13H,1-10H2",C1CCC(CC1)N=C=NC2CCCCC2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53882-81-8,3-Toluoylacetonitrile,C10H9NO,159.0684139141547,"['C', 'H', 'N', 'O']","InChI=1/C10H9NO/c1-8-3-2-4-9(7-8)10(12)5-6-11/h2-4,7H,5H2,1H3",Cc1cccc(c1)C(=O)CC#N,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
538-86-3,"Benzene, (methoxymethyl)-",C8H10O,122.0731649419617,"['C', 'H', 'O']","InChI=1/C8H10O/c1-9-7-8-5-3-2-4-6-8/h2-6H,7H2,1H3",COCc1ccccc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
538-93-2,"Benzene, (2-methylpropyl)-",C10H14,134.109550451346,"['C', 'H']","InChI=1/C10H14/c1-9(2)8-10-6-4-3-5-7-10/h3-7,9H,8H2,1-2H3",CC(C)Cc1ccccc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53900-32-6,"Imidazole, 5-(o-aminophenylthio)-1-methyl-4-nitro-",C10H10N4O2S,250.0524467536754,"['C', 'H', 'N', 'O', 'S']","InChI=1/C10H10N4O2S/c1-13-6-12-9(14(15)16)10(13)17-8-5-3-2-4-7(8)11/h2-6H,11H2,1H3",Cn1cnc(c1Sc2ccccc2N)[N+]([O-])=O,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5390-04-5,4-Pentyn-1-ol,C5H8O,84.0575148774837,"['C', 'H', 'O']","InChI=1/C5H8O/c1-2-3-4-5-6/h1,6H,3-5H2",OCCCC#C,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53907-46-3,Methyl alpha-mercaptopropionate,C4H8O2S,120.0245006714694,"['C', 'H', 'O', 'S']","InChI=1/C4H8O2S/c1-3(7)4(5)6-2/h3,7H,1-2H3",COC(=O)C(C)S,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
53907-60-1,"Cyclopentane, 1,1,3,4-tetramethyl-, cis-",C9H18,126.140850580302,"['C', 'H']","InChI=1/C9H18/c1-7-5-9(3,4)6-8(7)2/h7-8H,5-6H2,1-4H3",CC1CC(C)(C)CC1C,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53917-01-4,"2-Butanone, 1-p-methoxyphenyl-",C11H14O2,178.0993796904894,"['C', 'H', 'O']","InChI=1/C11H14O2/c1-3-10(12)8-9-4-6-11(13-2)7-5-9/h4-7H,3,8H2,1-2H3",CCC(=O)Cc1ccc(OC)cc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
539-17-3,4-Amino-4'-dimethylaminobenzene,C14H16N4,240.137496533552,"['C', 'H', 'N']","InChI=1/C14H16N4/c1-18(2)14-9-7-13(8-10-14)17-16-12-5-3-11(15)4-6-12/h3-10H,15H2,1-2H3",CN(C)c1ccc(cc1)N=Nc2ccc(N)cc2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5391-88-8,"Benzenemethanol, 4-bromo-&#945;-methyl-",C8H9BrO,199.9836775237227,"['C', 'H', 'Br', 'O']","InChI=1/C8H9BrO/c1-6(10)7-2-4-8(9)5-3-7/h2-6,10H,1H3",CC(O)c1ccc(Br)cc1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392-12-1,"1-Naphthalenecarboxaldehyde, 2-methoxy-",C12H10O2,186.0680795615334,"['C', 'H', 'O']","InChI=1/C12H10O2/c1-14-12-7-6-9-4-2-3-5-10(9)11(12)8-13/h2-8H,1H3",COc1ccc2ccccc2c1C=O,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
5392-19-8,2-P-chlorostyryl quinoline,C17H12ClN,265.06582707367,"['C', 'H', 'Cl', 'N']",InChI=1/C17H12ClN/c18-15-9-5-13(6-10-15)7-11-16-12-8-14-3-1-2-4-17(14)19-16/h1-12H/b11-7+,Clc1ccc(cc1)/C=C/c2ccc3ccccc3n2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392-35-8,3-Anilinomethyl-2(3)-benzole thiazolethione,C14H12N2S2,272.04419074456,"['C', 'H', 'N', 'S']","InChI=1/C14H12N2S2/c17-14-16(10-15-11-6-2-1-3-7-11)12-8-4-5-9-13(12)18-14/h1-9,15H,10H2",S=C1Sc2ccccc2N1CNc3ccccc3,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392-40-5,Citral,C10H16O,152.12011513539568,"['C', 'H', 'O']","InChI=1/C10H16O/c1-9(2)5-4-6-10(3)7-8-11/h5,7-8H,4,6H2,1-3H3/b10-7+",CC(C)=CCC\C(C)=C\C=O,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
5392-82-5,"Benzene, 1,4-dichloro-2-isocyanato-",C7H3Cl2NO,186.95916908546067,"['C', 'H', 'Cl', 'N', 'O']",InChI=1/C7H3Cl2NO/c8-5-1-2-6(9)7(3-5)10-4-11/h1-3H,Clc1ccc(Cl)c(c1)N=C=O,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5392-86-9,"2,4-Dichloro-1-ethoxybenzene",C8H8Cl2O,189.99522024222367,"['C', 'H', 'Cl', 'O']","InChI=1/C8H8Cl2O/c1-2-11-8-4-3-6(9)5-7(8)10/h3-5H,2H2,1H3",CCOc1ccc(Cl)cc1Cl,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
539-30-0,"Benzene, (ethoxymethyl)-",C9H12O,136.0888150064397,"['C', 'H', 'O']","InChI=1/C9H12O/c1-2-10-8-9-6-4-3-5-7-9/h3-7H,2,8H2,1H3",CCOCc1ccccc1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5393-22-6,"3,4-Dihydroxyphenyl thiocyanate",C7H5NO2S,167.00409957918438,"['C', 'H', 'N', 'O', 'S']","InChI=1/C7H5NO2S/c8-4-11-5-1-2-6(9)7(10)3-5/h1-3,9-10H",Oc1ccc(SC#N)cc1O,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5393-75-9,"Phenol, 2,4,5-trichloro-, acetate",C8H5Cl3O2,237.9355124474484,"['C', 'H', 'Cl', 'O']","InChI=1/C8H5Cl3O2/c1-4(12)13-8-3-6(10)5(9)2-7(8)11/h2-3H,1H3",CC(=O)Oc1cc(Cl)c(Cl)cc1Cl,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5394-18-3,N-(4-bromobutyl)phthalimide,C12H12BrNO2,281.0051412444434,"['C', 'H', 'Br', 'N', 'O']","InChI=1/C12H12BrNO2/c13-7-3-4-8-14-11(15)9-5-1-2-6-10(9)12(14)16/h1-2,5-6H,3-4,7-8H2",BrCCCCN1C(=O)c2ccccc2C1=O,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
